Wall time,Step,Value
1778518206.5175824,294912,741.7604370117188
1778518210.9537823,296960,747.1817016601562
1778518214.3713746,299008,759.7085571289062
1778518217.907915,301056,768.7500610351562
1778518222.9637108,303104,780.8648071289062
1778518227.3785937,305152,773.2900390625
1778518230.8838089,307200,795.2186279296875
1778518235.3832343,309248,802.1041259765625
1778518241.0666106,311296,811.5706787109375
1778518246.0033798,313344,821.1015625
1778518257.8708684,315392,821.6759033203125
1778518261.8383448,317440,821.1820678710938
1778518265.3796113,319488,822.3455810546875
1778518270.8190997,321536,824.5320434570312
1778518274.7690134,323584,829.4275512695312
1778518278.4270458,325632,841.4171142578125
1778518285.1932998,327680,849.1028442382812
1778518289.1148863,329728,844.7282104492188
1778518292.7769418,331776,861.998291015625
1778518296.4308577,333824,866.6561889648438
1778518301.85311,335872,877.2219848632812
1778518305.3479028,337920,890.4021606445312
1778518308.8047245,339968,892.0184936523438
1778518313.797511,342016,891.7948608398438
1778518318.747944,344064,890.2802124023438
1778518322.637829,346112,890.7359008789062
1778518331.966098,348160,902.4251098632812
1778518341.4853404,350208,903.562255859375
1778518350.6754847,352256,917.2149658203125
1778518359.6050007,354304,910.6610717773438
1778518366.5057433,356352,915.7708740234375
1778518375.7119389,358400,898.1731567382812
1778518384.3363566,360448,886.5726318359375
1778518389.4923418,362496,903.2042846679688
1778518393.369844,364544,899.3121337890625
1778518396.8522756,366592,899.3121337890625
1778518400.461966,368640,894.560546875
1778518405.0599926,370688,889.1953735351562
1778518408.5570827,372736,882.4539794921875
1778518412.0220394,374784,879.7771606445312
1778518415.4718156,376832,872.14453125
1778518421.3011663,378880,878.7820434570312
1778518424.8368945,380928,878.7820434570312
1778518428.24429,382976,884.1106567382812
1778518431.634193,385024,895.284423828125
1778518436.3768065,387072,899.6553344726562
1778518439.6921763,389120,872.4669189453125
1778518443.0917645,391168,878.32177734375
1778518446.7369437,393216,854.6365356445312
1778518451.439992,395264,855.4890747070312
1778518454.9217741,397312,854.3671875
1778518458.365684,399360,845.4547729492188
1778518462.070314,401408,844.5970458984375
1778518466.1856353,403456,837.6121215820312
1778518469.5437865,405504,842.9996948242188
1778518472.9416246,407552,839.5279541015625
1778518476.4194884,409600,830.5010375976562
1778518481.7214987,411648,821.330322265625
1778518485.1275144,413696,829.9254150390625
1778518488.556751,415744,836.25048828125
1778518492.465527,417792,842.3032836914062
1778518496.403113,419840,859.8594970703125
1778518499.8164659,421888,857.1578369140625
1778518503.2366047,423936,867.2465209960938
1778518507.0653455,425984,873.068115234375
1778518511.4212615,428032,874.9207153320312
1778518514.6561613,430080,862.9027099609375
1778518518.0113833,432128,874.0419921875
1778518521.4827409,434176,874.06884765625
1778518526.0153162,436224,868.858642578125
1778518529.6313398,438272,868.8800659179688
1778518532.9811537,440320,841.3344116210938
1778518536.4211502,442368,817.2426147460938
1778518541.0411205,444416,839.3424072265625
1778518544.4412112,446464,838.4664306640625
1778518547.8811717,448512,838.9013671875
1778518551.5482402,450560,851.3229370117188
1778518556.4130435,452608,857.22998046875
1778518559.6200442,454656,857.6834106445312
1778518562.8116846,456704,841.4293212890625
1778518566.4179566,458752,851.20556640625
1778518570.57333,460800,857.7037353515625
1778518573.7520597,462848,856.9876098632812
1778518577.4283626,464896,859.8671264648438
1778518580.758074,466944,861.1414184570312
1778518584.8910553,468992,874.7894287109375
1778518588.018478,471040,865.0403442382812
1778518591.158416,473088,865.0403442382812
1778518594.2263513,475136,856.6885986328125
1778518598.1717114,477184,858.9979248046875
1778518602.389841,479232,845.0714721679688
1778518605.517946,481280,846.2085571289062
1778518608.5988753,483328,839.037841796875
1778518611.663666,485376,828.2816772460938
1778518615.8170862,487424,828.8447875976562
1778518618.8681283,489472,835.8140869140625
1778518622.0706182,491520,839.2186889648438
1778518625.0844226,493568,852.2015991210938
1778518629.1115522,495616,852.2313232421875
1778518632.6774752,497664,853.0096435546875
1778518636.0543048,499712,857.81787109375
1778518639.295871,501760,875.4871826171875
